id,Novel,NewActor,Extent-v,AvgMotion-v,PersonSize,People,#Actions
YLNPX,,,,,259.98,,
MNJWH,,,,,155.56,,
9IY50,,,,,210.57,,
7H0JK,,,,,171.99,,
ME4D5,,,,,124.71,,
S2RIQ,,,,,184.33,,
09AT0,,,,,163.29,,
8HLKN,,,,,171.35,,
03EW0,,,,,191.64,,
J8SHW,,,,,216.53,,
N9J83,,,,,128.62,,
NH3LX,,,,,117.58,,
5AM4C,,,,,192.66,,
7GF4E,,,,,137.13,,
HV2NI,,,,,245.7,,
TSKZL,,,,,233.37,,
X5QMG,,,,,96.472,,
H4ZD8,,,,,141.92,,
UK5AT,,,,,166.98,,
CTCO8,,,,,239.23,,
T5FHD,,,,,134.47,,
W1KJ9,,,,,158.87,,
UT4QT,,,,,117.82,,
1SMZZ,,,,,109.32,,
I0588,,,,,180.2,,
0IH69,,,,,159.01,,
SXDG5,,,,,143.09,,
NVDEM,,,,,157.48,,
O7FDB,,,,,215.81,,
UF91R,,,,,146,,
MC34P,,,,,162.3,,
6NBQ6,,,,,223.24,,
YSABV,,,,,165.52,,
JZ46A,,,,,125.22,,
GANC6,,,,,274.79,,
0M1PW,,,,,180.71,,
Y2NAO,,,,,199.99,,
HA1XJ,,,,,268.2,,
GC7L9,,,,,145.93,,
1KOZ4,,,,,97.288,,
1AA6Z,,,,,161.26,,
1WLKW,,,,,285.45,,
X7R9N,,,,,142.1,,
NL0QB,,,,,132.14,,
XRQDI,,,,,213.58,,
QQY8T,,,,,118.33,,
58VZI,,,,,141.68,,
VDUO1,,,,,261.5,,
MQ4YR,,,,,163.15,,
P1EK9,,,,,153.4,,
P3XT7,,,,,161.4,,
J647I,,,,,127.49,,
CXZW3,,,,,215.36,,
NCZOV,,,,,135.99,,
EUK1Y,,,,,147.85,,
P73UC,,,,,137.88,,
PXBN0,,,,,135.11,,
H5V2Y,,,,,152.6,,
KSIYE,,,,,181.35,,
6912B,,,,,153.02,,
S2IG2,,,,,253.74,,
KW0K8,,,,,230.07,,
Y91JG,,,,,160.76,,
CO8ZB,,,,,153.32,,
U2V5A,,,,,191.14,,
1NNFV,,,,,159.72,,
WHGAQ,,,,,174.82,,
PZD7Z,,,,,171.11,,
Y3YE1,,,,,146.59,,
TMA9G,,,,,204.8,,
E0IME,,,,,210.63,,
G4KE3,,,,,111.23,,
2JOTF,,,,,103.05,,
U5CDS,,,,,160.01,,
ZIP5P,,,,,156.58,,
5B8M5,,,,,168.48,,
UGJSB,,,,,180.73,,
SG2HN,,,,,79.888,,
SFDTP,,,,,172.53,,
PVZ3C,,,,,116.16,,
8V97G,,,,,223.89,,
YKVYR,,,,,156.46,,
7BX06,,,,,117.52,,
N99GA,,,,,76.271,,
LRLNC,,,,,152.2,,
STYTN,,,,,111.23,,
EBBKQ,,,,,135.44,,
67RSR,,,,,125.66,,
CTPR2,,,,,129.61,,
3VMTS,,,,,162.35,,
BE43L,,,,,109.31,,
W882Y,,,,,161.64,,
MUK89,,,,,167.84,,
2Q5Y2,,,,,126.75,,
K21RO,,,,,156.09,,
EF2YJ,,,,,86.803,,
OAC4U,,,,,164.19,,
JQJSB,,,,,96.117,,
5XCJ6,,,,,127,,
NNZON,,,,,131.85,,
RUSP0,,,,,253.88,,
EJIKG,,,,,149.76,,
GISE8,,,,,163.21,,
RRS54,,,,,65.658,,
DPKMU,,,,,275.55,,
1FA5M,,,,,122.95,,
TPHRR,,,,,203.43,,
XEGTL,,,,,130.39,,
978PS,,,,,177.24,,
SL401,,,,,122.11,,
QDINO,,,,,144.4,,
FDOY9,,,,,122.47,,
1YC83,,,,,228.73,,
1ESKX,,,,,117.09,,
1TGKL,,,,,158.22,,
QO49P,,,,,79.415,,
F8PNY,,,,,156.27,,
2WH4F,,,,,156.83,,
6ZSB2,,,,,180.13,,
WIQ2O,,,,,161.15,,
FQNPB,,,,,118.63,,
XAX61,,,,,108.32,,
E2Q68,,,,,159.38,,
IWCXM,,,,,113.03,,
7VP2U,,,,,168.46,,
A18EX,,,,,167.06,,
J6P6H,,,,,127.6,,
2CDEG,,,,,150.58,,
4BSR0,,,,,153.7,,
J88MJ,,,,,144.9,,
8DL54,,,,,183.12,,
QU2WL,,,,,267.03,,
EAPFO,,,,,109.35,,
3TV9E,,,,,127.64,,
18CTK,,,,,100.61,,
2SQ8M,,,,,160.08,,
5C6IS,,,,,134.3,,
MTA02,,,,,200.96,,
FQ282,,,,,184.15,,
XCUOD,,,,,126.5,,
EWBOG,,,,,188.73,,
04LAX,,,,,174.72,,
0KISF,,,,,171.38,,
3AHLN,,,,,191.25,,
J84TZ,,,,,125.61,,
HGSB7,,,,,194.19,,
AR7ZK,,,,,132.67,,
XI9LI,,,,,112.87,,
Y5CF6,,,,,114.58,,
NLWBW,,,,,252.51,,
3U6OZ,,,,,165.1,,
XS6PF,,,,,133.19,,
069GJ,,,,,144.17,,
0RJKT,,,,,204.35,,
QKIYJ,,,,,201.99,,
8U5TE,,,,,208.21,,
HD6GF,,,,,177.92,,
AR4S6,,,,,143.61,,
QSSCH,,,,,172.34,,
5MRPU,,,,,73.74,,
U6GKR,,,,,184.88,,
38ZFZ,,,,,130.3,,
EG0IU,,,,,163.91,,
UOI76,,,,,166.01,,
2LTCY,,,,,147.67,,
DZVTI,,,,,197.58,,
93EOJ,,,,,225.51,,
KV99H,,,,,220.67,,
YUOVC,,,,,145.6,,
V00AL,,,,,119.43,,
S46UA,,,,,194.89,,
MQSXF,,,,,201.31,,
X0CKA,,,,,222.04,,
T1XP2,,,,,171.88,,
DG1A5,,,,,167.93,,
6B93R,,,,,160.88,,
IUOC0,,,,,137.88,,
8VWV2,,,,,139.05,,
WVB7F,,,,,233.69,,
4J494,,,,,157.28,,
LHPQS,,,,,213.36,,
78R4Y,,,,,144.53,,
D9YWY,,,,,184.73,,
DSGVL,,,,,132.79,,
TLBWW,,,,,174.2,,
N1DAP,,,,,149.39,,
0NN7I,,,,,120.37,,
TGDWN,,,,,90.414,,
RTGML,,,,,140.58,,
S6MPZ,,,,,122.02,,
DHFA6,,,,,127.89,,
5U70R,,,,,84.898,,
7HLTQ,,,,,141.48,,
R2G6S,,,,,76.123,,
H3MG3,,,,,230.87,,
CXXVI,,,,,122.08,,
KZ746,,,,,191.67,,
SODJP,,,,,152.88,,
65IQ0,,,,,135.86,,
WHRBU,,,,,212.58,,
VEX8Z,,,,,174.12,,
9NWSD,,,,,164.05,,
D2ORL,,,,,209.89,,
X0FW6,,,,,236.65,,
D4CHP,,,,,153.4,,
G1A2O,,,,,139.66,,
HVBES,,,,,176.58,,
ZBDB5,,,,,137.21,,
3MWAY,,,,,152.87,,
LVJ3U,,,,,136.85,,
F24GU,,,,,192.67,,
K1M15,,,,,171.68,,
S38BY,,,,,162.44,,
7QQJ1,,,,,163.09,,
I4IFT,,,,,120.94,,
L5GEN,,,,,163.43,,
27SS2,,,,,96.282,,
DRIWX,,,,,216.58,,
T4NAU,,,,,56.951,,
CBXVQ,,,,,170.78,,
MNBEI,,,,,133.02,,
JAOPD,,,,,132.66,,
U1B27,,,,,115.91,,
WT59C,,,,,164.76,,
ZP8AL,,,,,169.68,,
GQCUX,,,,,161.09,,
0D5I8,,,,,170.33,,
9KYMU,,,,,162.13,,
G4JHX,,,,,137,,
F1FV0,,,,,138.16,,
RF3EW,,,,,102.4,,
VK0OU,,,,,198.08,,
G8E71,,,,,176.84,,
ZGUTC,,,,,139.76,,
1DGC9,,,,,243.51,,
RJF6F,,,,,146.94,,
SY1JE,,,,,153.65,,
0NVG2,,,,,114.31,,
0F453,,,,,105.11,,
E661I,,,,,169.54,,
C0LZD,,,,,166.05,,
68JOO,,,,,153.45,,
TCQ97,,,,,148.48,,
SPDLO,,,,,169.36,,
Z6OEM,,,,,173.85,,
7RBKP,,,,,128.33,,
R8I8E,,,,,197.41,,
EI17N,,,,,134.35,,
T04MB,,,,,214.99,,
LM4GS,,,,,121.44,,
Q0BNP,,,,,143.53,,
5776I,,,,,113.05,,
275W0,,,,,117.16,,
JZDL6,,,,,141.37,,
MY5CQ,,,,,121.49,,
1VUWS,,,,,137.49,,
BMYMI,,,,,269.26,,
6FASX,,,,,196.18,,
GWLAI,,,,,170.65,,
UWV5O,,,,,231.85,,
154TJ,,,,,101.33,,
2VCOB,,,,,243,,
B53VP,,,,,169.37,,
8MIK9,,,,,131.94,,
SFIWO,,,,,183.96,,
QQRP2,,,,,150.91,,
DSWBA,,,,,132.26,,
LOH86,,,,,126.58,,
SKLEN,,,,,147.33,,
2XG25,,,,,132.34,,
C3JAS,,,,,131.09,,
XWBF1,,,,,124.81,,
KUOT7,,,,,168.46,,
NEQHK,,,,,172.64,,
3CAPI,,,,,165.17,,
OLSMC,,,,,194.41,,
YHFKO,,,,,146.91,,
K8AUX,,,,,165.94,,
7K2CS,,,,,260.68,,
H7DI3,,,,,157.09,,
1HP1X,,,,,231.04,,
6C65Z,,,,,200.72,,
YPQ97,,,,,163.1,,
UISBN,,,,,148.41,,
3RIGA,,,,,140.55,,
RZNSM,,,,,254.97,,
T8XGN,,,,,198.68,,
C6LW1,,,,,165.13,,
RO3A2,,,,,134.33,,
EK19H,,,,,137.75,,
TVTV7,,,,,176.51,,
TW12W,,,,,194.56,,
FHAV0,,,,,170.29,,
DSP2U,,,,,189.38,,
CUZND,,,,,161.88,,
N2XCF,,,,,112.39,,
OEIRN,,,,,97.509,,
ZA7ST,,,,,145.17,,
G6LYD,,,,,135.82,,
F1QR1,,,,,128,,
UPJWV,,,,,193.05,,
3AP9X,,,,,191.68,,
N9TRF,,,,,193.62,,
PWW6X,,,,,156.78,,
EN9TD,,,,,229.67,,
Y1KKI,,,,,150.51,,
FM3TT,,,,,213.18,,
PW9P0,,,,,157.03,,
THS0O,,,,,167.52,,
QFDKV,,,,,103.94,,
QHM66,,,,,162.15,,
EO6OI,,,,,163.11,,
OJ6SX,,,,,154.55,,
Q9IYO,,,,,162.63,,
9FH1E,,,,,210.87,,
QLOW7,,,,,168.87,,
KU2T0,,,,,103.54,,
3UWW0,,,,,177.22,,
IR7CA,,,,,153.99,,
0DBQD,,,,,111.83,,
AZZ7V,,,,,162.01,,
6L2J7,,,,,202.8,,
NCLD1,,,,,141.75,,
FOA8D,,,,,99.807,,
QXII7,,,,,150.89,,
HC5JH,,,,,194.76,,
WCIBT,,,,,154.9,,
6HHCU,,,,,158.51,,
TRUIW,,,,,150.14,,
A1QXA,,,,,171.19,,
QPX3S,,,,,163.41,,
NYA5N,,,,,143.91,,
ZSHWE,,,,,233.89,,
MWZJY,,,,,143.39,,
DLKWO,,,,,167.83,,
ZZ89F,,,,,219.99,,
LC1NU,,,,,107.49,,
0O36O,,,,,196.74,,
4Q3N9,,,,,143.26,,
0NZVB,,,,,107.59,,
NP0OB,,,,,159.03,,
XSBZ1,,,,,92.518,,
D98TV,,,,,141.09,,
B6HUA,,,,,219.2,,
9UZEY,,,,,235.58,,
LUYWY,,,,,170.48,,
WPZQ7,,,,,153.95,,
MSN1B,,,,,87.273,,
U3EUQ,,,,,212.42,,
6JB9M,,,,,96.889,,
W3LUB,,,,,237.37,,
XP305,,,,,146.92,,
FV684,,,,,208.5,,
SFH7G,,,,,93.065,,
0I1S5,,,,,160.12,,
PH3R3,,,,,162.6,,
866F1,,,,,229.77,,
MF09L,,,,,149.65,,
2VNXF,,,,,142.4,,
TWZA4,,,,,179.93,,
194WK,,,,,169.89,,
7BFDL,,,,,150.53,,
IDACP,,,,,106.95,,
3ZKDY,,,,,135.19,,
UUX4G,,,,,143.59,,
5J9HP,,,,,267,,
WBX8F,,,,,125.75,,
MFQ5S,,,,,220.69,,
LTBKU,,,,,166.18,,
52WDV,,,,,257.92,,
LKHKF,,,,,154.78,,
8PXPO,,,,,175,,
4ZJSI,,,,,156.8,,
Z7O9G,,,,,77.223,,
GBMNT,,,,,228.77,,
1RHDP,,,,,136.26,,
UX9RI,,,,,200.36,,
5C3NY,,,,,129.23,,
BM9H4,,,,,163.68,,
BIZ2R,,,,,160.3,,
DQ6U7,,,,,97.931,,
955XE,,,,,279.25,,
WEJRX,,,,,194.91,,
ANJNU,,,,,104.5,,
0JHMW,,,,,132.63,,
4WMDU,,,,,167.82,,
MS58Y,,,,,154.73,,
TZF0X,,,,,158.01,,
WU8I6,,,,,196.34,,
I80TD,,,,,175.46,,
39850,,,,,155.66,,
NVQ84,,,,,260.29,,
E3UZP,,,,,196.94,,
U1DTW,,,,,202.47,,
D8QFD,,,,,125.72,,
4GCPM,,,,,146.61,,
E0U3R,,,,,164.03,,
RIEG6,,,,,154,,
9I034,,,,,71.21,,
GGAN0,,,,,141.67,,
6PST8,,,,,246.44,,
2LERW,,,,,174.88,,
JDQB8,,,,,115.4,,
NUMAW,,,,,129.75,,
SB7CW,,,,,142.41,,
79WPY,,,,,138.26,,
G4MDY,,,,,221.27,,
4CHXK,,,,,154.64,,
W2LM5,,,,,159.53,,
0IJ8T,,,,,217.03,,
DAJT8,,,,,171.13,,
M1TZR,,,,,101.25,,
03XSP,,,,,217.19,,
ZXSRR,,,,,175.65,,
UGF6Q,,,,,267.43,,
0SA65,,,,,142.62,,
86GSE,,,,,222.02,,
8J5O9,,,,,155.24,,
ZP4X6,,,,,104.22,,
NZ6PU,,,,,204.09,,
3B81O,,,,,199.72,,
NMG2Z,,,,,150.3,,
GGER2,,,,,215.73,,
7B50N,,,,,128.84,,
BGKCD,,,,,117.09,,
OINMN,,,,,72.076,,
GLS7U,,,,,210.73,,
H0R3P,,,,,166.77,,
16KTS,,,,,159.31,,
B5X50,,,,,183.66,,
QQUU5,,,,,162.63,,
758T4,,,,,174.25,,
AMP3N,,,,,169.81,,
DHVLP,,,,,159.98,,
PFLFU,,,,,178.01,,
8370R,,,,,129.61,,
GQCUO,,,,,150.17,,
LO7IU,,,,,135.02,,
SQYTO,,,,,96.763,,
11HOM,,,,,116.06,,
WQ57B,,,,,165.68,,
5MDL5,,,,,164.21,,
M8PXK,,,,,138.99,,
300LS,,,,,205.68,,
ORD96,,,,,234.89,,
ZL61Y,,,,,170.81,,
F4TXY,,,,,222.5,,
M3IK4,,,,,212.1,,
8Z5SJ,,,,,166.79,,
DSAF3,,,,,148.11,,
KYFKN,,,,,172,,
38I4G,,,,,152.87,,
4QSRS,,,,,251.11,,
W9U1O,,,,,173.1,,
3CTZL,,,,,187.39,,
20FXO,,,,,114.19,,
OELNE,,,,,163.18,,
VD0H8,,,,,148.16,,
TZEJS,,,,,141.03,,
D0E8H,,,,,72.594,,
E6O95,,,,,216.87,,
KZODG,,,,,135.86,,
XI9FM,,,,,143.46,,
QEG5O,,,,,125.27,,
57J92,,,,,175.94,,
NZVNW,,,,,248.18,,
VIDIE,,,,,109.74,,
WPFKR,,,,,130.45,,
N2TPE,,,,,233.51,,
XVNJC,,,,,62.173,,
UETKQ,,,,,214.75,,
0CESB,,,,,151.67,,
F31X6,,,,,143.47,,
M704T,,,,,160.55,,
KFD4I,,,,,152.22,,
0PCAF,,,,,201.31,,
5QUSB,,,,,150.38,,
VOAAZ,,,,,165.41,,
BCUTT,,,,,118.35,,
K76V2,,,,,162.13,,
X58SH,,,,,220.41,,
16CWY,,,,,117.39,,
7BLQD,,,,,295.12,,
5LVUF,,,,,147.18,,
3ZHEX,,,,,251.15,,
MR3ON,,,,,127.69,,
HKOZM,,,,,280.97,,
Z6I0R,,,,,147.91,,
9W681,,,,,198.82,,
VNQJ0,,,,,152.66,,
XV8CH,,,,,169.4,,
NOFSE,,,,,117.48,,
236AO,,,,,112.84,,
GKH4A,,,,,136.48,,
17DOT,,,,,165,,
O1YWR,,,,,246.76,,
TIJOY,,,,,205.53,,
UNXLF,,,,,254.06,,
WGEEK,,,,,285.37,,
DGPUE,,,,,137.33,,
92TUQ,,,,,231.44,,
66J84,,,,,208.89,,
29UVO,,,,,71.587,,
O7N6K,,,,,122.58,,
1PILH,,,,,128.78,,
HUOZ0,,,,,143.99,,
Y2PNC,,,,,118.13,,
CY6U7,,,,,132.67,,
X42YA,,,,,95.348,,
JBHOL,,,,,144.2,,
GMSTS,,,,,273.4,,
3XUPT,,,,,163.42,,
NXC5X,,,,,259.7,,
AEZDA,,,,,144.55,,
IU8YI,,,,,155.48,,
D8A6R,,,,,127.59,,
KFGEF,,,,,219.9,,
08Y62,,,,,113.38,,
QJH8I,,,,,144.26,,
2FL0X,,,,,84.948,,
O138M,,,,,148,,
AWBEC,,,,,216.3,,
LFBCQ,,,,,127.97,,
4HZ3B,,,,,169.2,,
HZXXN,,,,,198.37,,
MCNRZ,,,,,92.937,,
08AQS,,,,,181.55,,
J867Z,,,,,146.58,,
E2HXR,,,,,130.49,,
FQLS1,,,,,164.11,,
FW5KJ,,,,,174.88,,
0CVZN,,,,,231.73,,
TR0TO,,,,,186,,
7K7Z6,,,,,265.88,,
OWAA9,,,,,146.57,,
Y7WEK,,,,,116.05,,
O5N93,,,,,284.89,,
QRLOG,,,,,137.76,,
0CYBW,,,,,163.23,,
94KP4,,,,,164.8,,
PGM2R,,,,,162.55,,
WD6WB,,,,,244.94,,
CWV2Y,,,,,160.42,,
GIQEO,,,,,203.64,,
GLIC0,,,,,165.72,,
S027B,,,,,90.667,,
2GQDN,,,,,131.75,,
KFGXC,,,,,156.4,,
JQW1R,,,,,48.202,,
BIV8M,,,,,231.39,,
W0Y4E,,,,,119.11,,
7E6AB,,,,,145.32,,
GY70Y,,,,,93.107,,
3STO2,,,,,150.8,,
24XHS,,,,,272.09,,
UXAL8,,,,,167.49,,
KZTDH,,,,,154.3,,
9FBIP,,,,,171.81,,
GBZAK,,,,,211.82,,
AXS82,,,,,131.43,,
XXX1O,,,,,125.4,,
W5GEK,,,,,242.71,,
0WHOH,,,,,169.14,,
3EJQW,,,,,80.746,,
IKZN3,,,,,141.34,,
PNM2H,,,,,124.06,,
QWTGZ,,,,,139.01,,
BQ4IN,,,,,178.09,,
MN1MC,,,,,163.33,,
X73XF,,,,,145.65,,
GTK8W,,,,,210.24,,
4WUNC,,,,,279.17,,
8ML3S,,,,,126.52,,
IU2XH,,,,,190.33,,
AI4NP,,,,,122.9,,
JOLLV,,,,,122.57,,
ZYZWX,,,,,164.53,,
SWYUO,,,,,153.31,,
6C4DV,,,,,240.78,,
A0ZW3,,,,,99.693,,
4713W,,,,,130.91,,
Q9TIN,,,,,176.11,,
BVHIE,,,,,192.24,,
WJNJJ,,,,,170.01,,
45BIP,,,,,116.51,,
D2GQH,,,,,132.2,,
EF8O4,,,,,140.46,,
32N81,,,,,158.37,,
SBW7O,,,,,191.51,,
H9V9I,,,,,142.3,,
09QI0,,,,,187.38,,
HIO3X,,,,,173.57,,
0RDVJ,,,,,128.43,,
IULMX,,,,,171,,
NHB5N,,,,,158.22,,
HSH5R,,,,,239.2,,
XU2BY,,,,,216.88,,
DRGKV,,,,,178.49,,
ING5Z,,,,,149.95,,
72JYK,,,,,135.16,,
3Z08H,,,,,160.58,,
004QE,,,,,176.15,,
UQ93G,,,,,152.9,,
2K755,,,,,169.31,,
9JZCC,,,,,127.33,,
FU5AP,,,,,266.02,,
ZRBO7,,,,,167.67,,
CWUDQ,,,,,171,,
CIBGY,,,,,149.85,,
3CGO0,,,,,125.03,,
OXCLE,,,,,153.37,,
9RVZL,,,,,152.94,,
IJPY2,,,,,183.31,,
JKZG5,,,,,177.1,,
5XAFE,,,,,111.2,,
DLBRW,,,,,145.63,,
VMOBC,,,,,133.57,,
MRXEW,,,,,246.19,,
OEBAH,,,,,198.16,,
VNQES,,,,,103.24,,
ORPD5,,,,,151.95,,
ZDZFF,,,,,117.96,,
7L2RT,,,,,233.85,,
GVHM9,,,,,124.85,,
BCQWJ,,,,,112.43,,
70S6Y,,,,,145.06,,
Z4P5B,,,,,115.24,,
YLIMP,,,,,158.31,,
A3U9M,,,,,142.71,,
XOMJ4,,,,,275.44,,
RTEO8,,,,,182.9,,
6AHD0,,,,,164.25,,
NPNB3,,,,,261.72,,
T9ZNR,,,,,148.01,,
NKTWF,,,,,114.32,,
JJZ1X,,,,,115.44,,
MQ9PZ,,,,,125.47,,
CICFF,,,,,170.46,,
YJFWW,,,,,202.81,,
TAGC0,,,,,272.18,,
HAIVQ,,,,,184.46,,
S9P0W,,,,,158.03,,
EGNZB,,,,,141.03,,
VAXUU,,,,,260.15,,
IYCOH,,,,,143.42,,
3JJ7C,,,,,275.99,,
DVPL2,,,,,144.9,,
K48CQ,,,,,140.33,,
1UPHI,,,,,103.77,,
UZRQD,,,,,153,,
ETY8D,,,,,267.24,,
MDZVU,,,,,182.66,,
9777C,,,,,163.38,,
LPPFL,,,,,127.4,,
Y0CEI,,,,,133.44,,
44HW5,,,,,161.99,,
G1KTZ,,,,,116.17,,
9HI9D,,,,,211.22,,
3V2HJ,,,,,118.02,,
0RQZC,,,,,158.5,,
891C5,,,,,174.99,,
SC3ZS,,,,,132.81,,
DV6OZ,,,,,193.38,,
9IT59,,,,,165.74,,
MJX48,,,,,110.91,,
I6AZD,,,,,209.37,,
SOR8E,,,,,136.87,,
Y2LH1,,,,,187.52,,
WXTXF,,,,,107.81,,
22ROE,,,,,124.23,,
VD8PU,,,,,146.21,,
42PMR,,,,,227.81,,
1P97N,,,,,154.04,,
C61BE,,,,,138.36,,
F3A3T,,,,,170.97,,
AS7SG,,,,,161.55,,
KJOWG,,,,,235.76,,
EWY6I,,,,,193.64,,
U5KRD,,,,,167.87,,
5OIQ7,,,,,169.04,,
MJY7E,,,,,186.14,,
IX64X,,,,,156.95,,
JN2E8,,,,,244.69,,
R87CC,,,,,210.27,,
0YOXV,,,,,152.16,,
1X0M3,,,,,126.82,,
3W6CP,,,,,160.57,,
SCTNB,,,,,166,,
2ZTNY,,,,,110.22,,
KZ7Y8,,,,,159.16,,
ARESU,,,,,173.93,,
8JT6S,,,,,83.411,,
GO761,,,,,108.7,,
EED7D,,,,,254.16,,
15FVJ,,,,,100.95,,
DS22L,,,,,136.83,,
P0DXX,,,,,99.601,,
969Z9,,,,,152.78,,
H6BT7,,,,,173.25,,
3OUXT,,,,,129.95,,
18IDK,,,,,112.41,,
ZRRC8,,,,,140.23,,
HSPTH,,,,,136.49,,
P5ANU,,,,,150.48,,
LAJOJ,,,,,218.27,,
HCM5Y,,,,,160.38,,
A75XI,,,,,146.55,,
65M4K,,,,,212.13,,
UMOE4,,,,,148.16,,
AKEDL,,,,,181.75,,
ACJBD,,,,,212.48,,
1375X,,,,,152.18,,
36WU0,,,,,139.25,,
QRWQ3,,,,,246.46,,
74P3C,,,,,117.05,,
RUK08,,,,,230.46,,
79YH2,,,,,213.29,,
JJ47B,,,,,142.18,,
0G2SC,,,,,165.61,,
FGUUZ,,,,,157.5,,
JYC6G,,,,,151.58,,
UQPO0,,,,,102.23,,
QWZV5,,,,,148.69,,
QIQUA,,,,,155.57,,
3S70A,,,,,103.52,,
5EFVR,,,,,234.06,,
5OCXJ,,,,,163.3,,
VMQ20,,,,,117.93,,
RJCNV,,,,,115.34,,
E6P07,,,,,157.6,,
KDH19,,,,,302.14,,
7LJ4G,,,,,215.55,,
OMBR9,,,,,75.25,,
S67WR,,,,,134.96,,
WDY1G,,,,,169.73,,
DF6FY,,,,,147.35,,
EAGYP,,,,,149.86,,
X4WWH,,,,,166.05,,
WX7AG,,,,,130.35,,
WEYV3,,,,,142.17,,
5Q0CX,,,,,104.54,,
VYW49,,,,,161.02,,
14A2O,,,,,196.77,,
ZWVO3,,,,,157.7,,
D1TY3,,,,,219.55,,
FPODN,,,,,56.446,,
GWXD9,,,,,166.58,,
ZKNCV,,,,,169.34,,
4MPPQ,,,,,113.73,,
LSURK,,,,,214.28,,
GIKHC,,,,,155.17,,
H4IT6,,,,,122.63,,
XNBUT,,,,,181.71,,
58Z9R,,,,,166.19,,
472B0,,,,,89.967,,
LJ3AI,,,,,120.78,,
RS3SQ,,,,,237.26,,
GWUM6,,,,,162.9,,
BO62A,,,,,193.47,,
WZ351,,,,,141.74,,
J3V1D,,,,,195.98,,
SXX9L,,,,,106.81,,
AJTDO,,,,,175.08,,
D7PI9,,,,,100.56,,
PBV4T,,,,,141.95,,
HM7J7,,,,,157.81,,
TRFB0,,,,,250.56,,
EGVGL,,,,,92.107,,
ZFQNZ,,,,,93.568,,
5MG4A,,,,,179.67,,
JFU3J,,,,,126.19,,
PNC99,,,,,150.79,,
1DW7H,,,,,137.49,,
JC1DV,,,,,133.39,,
GJC0W,,,,,115.01,,
KP8VI,,,,,203.71,,
33I4D,,,,,82.499,,
HLXTI,,,,,289.23,,
49QXY,,,,,165.17,,
DP1TV,,,,,200.99,,
AQ69X,,,,,189.51,,
MZOPX,,,,,163.25,,
HDP39,,,,,209.82,,
CXGSD,,,,,143.5,,
WGZ29,,,,,233.64,,
FQGQS,,,,,155.81,,
A42FN,,,,,160.55,,
Q7YXN,,,,,112.83,,
FT3D7,,,,,207.74,,
KLARI,,,,,147.32,,
TBXFO,,,,,184.37,,
EQQ2T,,,,,174.01,,
E184J,,,,,232.5,,
JCLES,,,,,276.93,,
IJZ4F,,,,,237.91,,
2SYBS,,,,,121.26,,
2NOVW,,,,,255.47,,
QRULM,,,,,252.3,,
EW6K9,,,,,55.426,,
450TW,,,,,110.82,,
GOCDE,,,,,140.34,,
7FVMQ,,,,,217.42,,
1KFLX,,,,,165.17,,
66ZB1,,,,,254.51,,
CAND1,,,,,250.66,,
S0O9X,,,,,160.36,,
K47J5,,,,,138.03,,
QS6O1,,,,,74.593,,
9CDB6,,,,,158.79,,
B2GXG,,,,,115.87,,
4VCHD,,,,,233.25,,
MMV3D,,,,,137.36,,
GMTL9,,,,,180.27,,
YVOVB,,,,,225.53,,
V8JOH,,,,,148.1,,
AVSN8,,,,,169.34,,
1G9R7,,,,,131.77,,
FIY0S,,,,,137.75,,
PMG3A,,,,,178.27,,
88ZZV,,,,,115.96,,
6VJI0,,,,,211.74,,
J3LZI,,,,,165.25,,
ABFGZ,,,,,137.7,,
4G00A,,,,,103.52,,
HTGZV,,,,,114.02,,
O5JIS,,,,,231.6,,
NFXPI,,,,,214.03,,
O18DS,,,,,162.55,,
O1NO0,,,,,105.44,,
HL9YR,,,,,121.85,,
UCNVW,,,,,176.24,,
CNS9B,,,,,155.94,,
WJQPA,,,,,206.47,,
8XC4G,,,,,157.72,,
6KFPV,,,,,158.42,,
QGIP7,,,,,190.49,,
T1FTD,,,,,179.98,,
OWS57,,,,,162.36,,
NVGDG,,,,,150.76,,
3H1EA,,,,,221.3,,
0N8OZ,,,,,159.68,,
U3VOM,,,,,140,,
DC4XY,,,,,147.86,,
H8BTR,,,,,236.06,,
ZHDUR,,,,,171.2,,
0WU7S,,,,,120.33,,
3BH39,,,,,120.88,,
B0JWB,,,,,228.89,,
W0RSP,,,,,199.18,,
7VSIV,,,,,128.94,,
G5IHT,,,,,182.3,,
1HHP1,,,,,198.82,,
HRFGY,,,,,104.41,,
5Q8C7,,,,,135.7,,
Q42EE,,,,,79.898,,
EHCUE,,,,,217.37,,
NHTSB,,,,,169.47,,
BNSQN,,,,,124.12,,
9V66G,,,,,205.78,,
2B3BL,,,,,249.83,,
2O2LG,,,,,164.44,,
6703W,,,,,159.25,,
LJ0JS,,,,,145.43,,
GM4C2,,,,,121.11,,
6I0IH,,,,,159.15,,
ELBLK,,,,,158.83,,
MOREL,,,,,169.07,,
EN80R,,,,,171.81,,
Z9W47,,,,,176.97,,
BEC09,,,,,255.8,,
6CGRP,,,,,223.41,,
SHVVB,,,,,170.59,,
9OVST,,,,,203.71,,
FQAAB,,,,,134.65,,
F44A2,,,,,255.03,,
VSS68,,,,,193.09,,
6X0OV,,,,,124.68,,
OTLX9,,,,,137.53,,
O1J7D,,,,,163.17,,
VTOYP,,,,,157.48,,
GN9IH,,,,,114.76,,
